"Name","Slug","Permalink","Type","Status","Price","Regular Price","Sale Price","On Sale","Price HTML","Average Rating","Rating Count","Default Image URL","All Image URLs","Category Names","Meta: details (HTML)","Meta: why_you_will_love_it"
"Cason","cason","/products/cason","simple","active","0","0","","false","","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09821.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09821.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0992.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0989.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0991.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0987.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09831.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0985.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09841.webp","Bags and Lugages, Luggage","<ul><li><p>Premium hardside spinner suitcase design</p></li><li><p>Made from high-grade 100% polycarbonate</p></li><li><p>Lightweight yet highly impact-resistant shell</p></li><li><p>Smooth spinner wheels for effortless mobility</p></li><li><p>Modern, travel-ready design for frequent use</p></li><li><p>Ideal for business trips and leisure travel</p></li></ul><p></p>","You’ll love the Cason Suitcase for its perfect combination of strength, style, and easy mobility. Crafted from high-grade 100% polycarbonate, it delivers exceptional impact resistance while remaining impressively lightweight—helping you travel confidently without worrying about excess baggage weight. With its smooth spinner movement and modern design, it’s built for travelers who demand durability without compromising on style."
"Regis ","regis","/products/regis","simple","active","250000","250000","","false","250000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1002.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1002.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1003.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1004.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Regis-Leather-Travel-Luggage.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Regis-Leather-Travel-Luggage1.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Regis-Leather-Travel-Luggage2.webp","Bags and Lugages, Luggage","<ul><li><p>Crafted from premium PU leather for durability and style</p></li><li><p>Timeless, sophisticated travel design</p></li><li><p>Spacious compartments with smart organization</p></li><li><p>Smooth maneuverability for effortless travel</p></li><li><p>Ideal for professionals and frequent travelers</p></li><li><p>Excellent option for corporate gifting and executive travel</p></li></ul><p></p>","You’ll love the Regis Leather Travel Luggage for its elegant appearance and travel-ready functionality. Crafted from premium PU leather, it delivers lasting durability with a timeless, sophisticated look. Spacious compartments and smart organization make packing effortless, while smooth maneuverability ensures comfortable travel—making it a practical and refined choice for professionals and frequent travelers."
"Lincoln","lincoln","/products/lincoln","simple","active","85000","85000","","false","85000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Desa-Leather-Luggage3.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0995.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0996.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0994.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0993.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09652.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0997.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1013.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0999.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_1014.webp","Bags and Lugages, Luggage","<ul><li><p>Constructed from high-impact polycarbonate</p></li><li><p>Deep jet black matte finish for a premium look</p></li><li><p>Distinctive diagonal chevron/ripple pattern</p></li><li><p>Textured surface helps mask minor scuffs</p></li><li><p>Lightweight yet durable construction</p></li><li><p>Ideal for business and frequent travel</p></li></ul><p></p>","You’ll love the Lincoln Suitcase for its striking design and resilient performance. Constructed from high-impact polycarbonate, it offers excellent durability while maintaining a lightweight feel. The deep jet black matte finish paired with a distinctive diagonal chevron ripple pattern adds visual depth and helps conceal minor scuffs—keeping your suitcase looking sharp and pristine trip after trip."
"Desa Luggage","desa-luggage","/products/desa-luggage","simple","active","0","0","","false","","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Carlton-Leather-Luggage.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Carlton-Leather-Luggage.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_09071.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0904.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0925.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0927.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0931.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0934.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0940.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_0951.webp","Bags and Lugages, Luggage","<ul><li><p>Crafted from premium polypropylene for long-lasting durability</p></li><li><p>Sleek hardside expandable suitcase design</p></li><li><p>Splash-proof zippers for added protection</p></li><li><p>Double inline skate wheels for smooth, quiet movement</p></li><li><p>Reinforced corner protection with optimized wheel-body connection</p></li><li><p>Integrated TSA-approved combination lock</p></li><li><p>Ideal for business trips and leisure travel</p></li></ul><p></p>","You’ll love the Desa Luggage for its dependable durability and smooth travel performance. Crafted from premium polypropylene, it offers a strong yet lightweight build with reinforced corner protection for added impact resistance. Thoughtful features like splash-proof zippers, quiet double inline skate wheels, and an integrated TSA-approved combination lock make it a reliable and elegant choice for both business and leisure travel."
"Baller Luggage","baller-luggage","/products/baller-luggage","simple","active","0","0","","false","","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4111.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4111.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4137.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4138.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4120.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4118.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4117.webp","Bags and Lugages, Luggage","<ul><li><p>Made from high-strength polycarbonate for durability</p></li><li><p>Sophisticated matte black finish with textured ribbed shell</p></li><li><p>Scratch- and fingerprint-resistant surface</p></li><li><p>Lightweight construction for effortless travel</p></li><li><p>Modern, premium aesthetic designed to last</p></li><li><p>Ideal for business trips and frequent travel</p></li></ul><p></p>",""
"Regis Leather Business Bag","regis-leather-business-bag","/products/regis-leather-business-bag","simple","active","85000","85000","","false","85000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Regis-Leather-Business-Bag.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Regis-Leather-Business-Bag.webp","","<ul><li><p>Crafted from premium leather with a polished finish</p></li><li><p>Designed for modern professionals and executive use</p></li><li><p>Multiple compartments for organized storage</p></li><li><p>Padded laptop sleeve for device protection</p></li><li><p>Sleek, structured design for a professional appearance</p></li><li><p>Ideal for office, meetings, and business travel</p></li></ul><p></p>","You’ll love the Regis Leather Business Bag for its refined craftsmanship and practical design. Made from premium leather with a sleek, luxurious finish, it delivers long-lasting durability while elevating your professional look. With multiple organized compartments and a padded laptop sleeve, it keeps your work essentials secure and easily accessible—perfect for daily office use, meetings, and business travel."
"Merlin Leather Business Bag","merlin-leather-business-bag","/products/merlin-leather-business-bag","simple","active","175000","175000","","false","175000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Merlin-Leather-Business-Bag.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Merlin-Leather-Business-Bag.webp","Bags and Lugages, Business bag","<ul><li><p>Made from high-quality waterproof canvas</p></li><li><p>Fits laptops up to 15–15.6 inches</p></li><li><p>Anti-static padded compartment for impact protection</p></li><li><p>Slim, lightweight, and functional design</p></li><li><p>Sleek black and grey finish for a professional look</p></li><li><p>Ideal for office use, meetings, and everyday commuting</p></li></ul><p></p>","You’ll love the Merlin Business Bag for its clean design and dependable everyday performance. Built from high-quality waterproof canvas, it protects your laptop with anti-static padded cushioning while maintaining a slim, lightweight profile. The sleek black and grey finish delivers a modern, casual business look that fits seamlessly into office life, meetings, and daily commutes."
"Martins Canvas Business Bag","martin-canvas-business-bag","/products/martin-canvas-business-bag","simple","active","45000","45000","","false","45000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Martin-Canvas-Business-Bag.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Martin-Canvas-Business-Bag.webp","Bags and Lugages, Business bag","<ul><li><p>Made from high-quality waterproof canvas</p></li><li><p>Fits laptops up to 15–15.6 inches</p></li><li><p>Anti-static padded laptop compartment for impact protection</p></li><li><p>Slim, lightweight, and functional design</p></li><li><p>Clean black and grey finish for a casual business look</p></li><li><p>Ideal for office use, meetings, and daily commuting</p></li></ul><p></p>","You’ll love the Martins Canvas Business Bag for its smart balance of protection, style, and everyday practicality. Crafted from high-quality waterproof canvas, it keeps your laptop safe with anti-static padded protection while maintaining a slim, lightweight profile. Its clean black and grey finish delivers a modern business look that transitions effortlessly from office meetings to daily commutes."
"Degga Leather Bag","degga-leather-bag","/products/degga-leather-bag","simple","active","175000","175000","","false","175000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Degga-Leather-Business-Bag-1.jpg","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Degga-Leather-Business-Bag-1.jpg","Business bag, Bags and Lugages","<ul><li><p>Crafted from premium genuine leather with a pebbled finish</p></li><li><p>Dual top handles for comfortable hand carry</p></li><li><p>Detachable shoulder strap for hands-free convenience</p></li><li><p>Secure zip closures for added safety</p></li><li><p>Organized interior compartments for laptop and essentials</p></li><li><p>Ideal for work, meetings, and business travel</p></li></ul><p></p>","You’ll love the Degga Leather Bag for its refined craftsmanship and everyday practicality. The premium pebbled leather finish delivers a sleek, modern look while offering durability for daily use. With multiple carrying options, secure zip closures, and well-organized compartments for your laptop and essentials, it’s designed to support busy professional lifestyles with effortless style."
"Carl Business Leather Bag","carl-business-leather-bag","/products/carl-business-leather-bag","simple","active","120000","120000","","false","120000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Carl-Leather-Business-Bag.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Carl-Leather-Business-Bag.webp","Business bag, Bags and Lugages","<p>Key features include:</p><p></p><ul><li><p>Adjustable shoulder strap for comfortable cross-body or over-the-shoulder carry</p></li><li><p>Secure flap closure with magnetic snap and buckle accents for added style and security</p></li><li><p>Multiple interior compartments, including padded laptop sleeve and organizer pockets</p></li><li><p>Exterior front and back zip pockets for easy access to essentials like phone, wallet, and keys</p></li></ul><p></p>","You’ll love the Carl Business Leather Bag for its perfect blend of durability, organization, and timeless style. Made from high-quality genuine leather, it develops a rich character over time while maintaining a sophisticated, professional look. Thoughtful details like a secure flap closure, multiple compartments, and comfortable carrying options make it a reliable companion for work, meetings, and daily commuting."
"Baller Cross Bag ","baller-cross-bag","/products/baller-cross-bag","simple","active","50000","50000","","false","50000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4136.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4136.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4125.webp","Backpack, Bags and Lugages","<ul><li><p>Compact, lightweight design for everyday carry</p></li><li><p>Minimalist aesthetic with a bold, modern edge</p></li><li><p>Adjustable crossbody strap for comfortable wear</p></li><li><p>Secure zippered compartments for added safety</p></li><li><p>Fits essentials: phone, wallet, keys, earbuds</p></li><li><p>Ideal for commuting, travel, and casual outings</p></li></ul><p></p>","You’ll love the Baller Crossbody Bag for its effortless mix of bold style and everyday practicality. Designed for fast-paced lifestyles, it keeps your essentials close without bulk. The clean, minimalist design makes a strong statement, while the adjustable strap and secure zippers provide comfort, safety, and hands-free freedom wherever you go."
"Baller back pack","baller-back-pack","/products/baller-back-pack","simple","active","80000","80000","","false","80000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4103.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4103.webp, https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/IMG_4107.webp","Backpack, Bags and Lugages","",""
"Alex Business Leather Bag","alex-business-leather-bag","/products/alex-business-leather-bag","simple","active","150000","150000","","false","150000","0.00","0","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Alex-Leather-Business-Bag.webp","https://d12c1lxe8klbdd.cloudfront.net/019bbc22-ee74-7bfa-a6af-0a801a3d2e24/Alex-Leather-Business-Bag.webp","Bags and Lugages, Business bag","<ul><li><p>Dual top handles for comfortable hand carry</p></li><li><p>Adjustable and detachable shoulder strap for hands-free use</p></li><li><p>Multiple exterior zippered pockets for quick access</p></li><li><p>Spacious main compartments for laptop, documents, and essentials</p></li><li><p>Designed for professional, office, and business use</p></li><li><p>Practical, structured design for everyday reliability</p></li></ul><p></p>","You’ll love the Alex Business Leather Bag for its smart balance of functionality and professional style. Designed to support busy workdays, it offers multiple carrying options, quick-access exterior pockets, and spacious compartments that keep your laptop, documents, and daily essentials neatly organized—making it a reliable companion for meetings, commuting, and business travel."
